ticker,dia,n_mensajes,finbert,probe,vader
CMG,2020-08-07,20,-0.1686,0.2258,-0.0427
CMG,2020-08-08,6,-0.2867,0.2174,0.0677
CMG,2020-08-09,4,-0.1397,0.1932,0.1075
CMG,2020-08-10,20,-0.0631,0.3173,0.06
CMG,2020-08-11,20,-0.018,0.281,0.1142
CMG,2020-08-12,20,-0.0516,0.058,0.0538
CMG,2020-08-13,20,-0.0131,0.4114,0.048
CMG,2020-08-14,20,-0.0404,0.3407,0.0316
CMG,2020-08-15,8,0.2387,0.2302,0.1004
CMG,2020-08-16,8,0.084,0.3915,0.0751
CMG,2020-08-17,20,0.0978,0.3755,0.0425
CMG,2020-08-18,20,0.0164,0.1466,0.0775
CMG,2020-08-19,20,-0.1251,0.1756,0.0761
CMG,2020-08-20,20,0.0701,0.4175,0.0038
CMG,2020-08-21,20,-0.0348,0.0807,0.0105
CMG,2020-08-22,11,0.1276,0.3186,0.0889
CMG,2020-08-23,12,0.3356,0.4372,0.0536
CMG,2020-08-24,20,-0.083,0.2124,0.086
CMG,2020-08-25,20,0.0897,0.2984,0.0588
CMG,2020-08-26,20,0.0865,0.3943,0.0895
CMG,2020-08-27,20,-0.0484,0.2129,0.067
CMG,2020-08-28,20,-0.0203,0.2109,0.0764
CMG,2020-08-29,18,0.0545,0.3901,0.0843
CMG,2020-08-30,10,-0.0161,0.1275,0.046
CMG,2020-08-31,20,0.0364,0.1143,0.0668
CMG,2020-09-01,20,0.1645,0.4761,0.11
CMG,2020-09-02,20,0.1222,0.4677,0.0922
CMG,2020-09-03,20,0.0153,0.3534,0.0413
CMG,2020-09-04,20,-0.0503,0.2738,0.0017
CMG,2020-09-05,11,0.0023,0.0842,0.0025
CMG,2020-09-06,6,-0.0622,0.2558,0.003
CMG,2020-09-07,10,-0.0692,0.6006,0.0286
CMG,2020-09-08,20,0.0041,0.2231,0.0127
CMG,2020-09-09,12,0.082,0.3428,0.0585
CMG,2020-09-10,15,0.2924,0.3635,0.0568
CMG,2020-09-11,20,-0.0977,0.2286,-0.0148
CMG,2020-09-12,5,0.1255,-0.0601,0.05
CMG,2020-09-13,9,-0.0903,-0.0109,0.0118
CMG,2020-09-14,20,-0.0086,0.3853,0.0726
CMG,2020-09-15,20,0.219,0.3393,0.0966
CMG,2020-09-16,20,0.0167,0.1662,-0.0086
CMG,2020-09-17,18,0.0679,0.1723,0.0055
CMG,2020-09-18,17,-0.2352,-0.0027,0.0115
CMG,2020-09-19,6,-0.093,0.223,0.0885
CMG,2020-09-20,9,0.0067,0.4237,0.0168
CMG,2020-09-21,20,-0.0622,0.2872,0.042
CMG,2020-09-22,20,0.0561,0.3227,0.0201
CMG,2020-09-23,20,0.0063,0.214,0.0509
CMG,2020-09-24,20,0.0555,0.4093,0.0726
CMG,2020-09-25,20,0.0374,0.3411,0.1242
CMG,2020-09-26,4,0.2745,0.1454,0.1423
CMG,2020-09-27,6,0.0771,0.2355,0.149
CMG,2020-09-28,19,0.1531,0.3251,0.0968
CMG,2020-09-29,15,0.0156,0.2098,0.1077
CMG,2020-09-30,11,0.0353,0.229,0.1044
CMG,2020-10-01,20,-0.0129,0.2936,-0.0484
CMG,2020-10-02,20,0.0896,0.3511,0.0695
CMG,2020-10-03,7,-0.1257,0.1157,0.0186
CMG,2020-10-04,4,-0.0229,0.0124,0.0855
CMG,2020-10-05,18,0.0429,0.3745,0.0119
CMG,2020-10-06,20,0.0367,0.4091,0.089
CMG,2020-10-07,20,0.2156,0.309,0.0485
CMG,2020-10-08,9,-0.163,0.0252,-0.0747
CMG,2020-10-09,17,0.1106,0.4061,0.0532
CMG,2020-10-10,7,-0.0597,0.3852,0.0843
CMG,2020-10-11,9,-0.1007,0.294,0.0611
CMG,2020-10-12,18,-0.0076,0.4298,0.0699
CMG,2020-10-13,20,0.1492,0.6002,0.071
CMG,2020-10-14,20,0.0709,0.2978,0.058
CMG,2020-10-15,20,0.0733,0.2169,0.0464
CMG,2020-10-16,20,0.1787,0.3213,0.0358
CMG,2020-10-17,12,0.0307,0.5141,0.047
CMG,2020-10-18,20,0.06,0.4403,0.022
CMG,2020-10-19,20,0.1986,0.4899,0.0506
CMG,2020-10-20,20,0.1698,0.1082,0.0027
CMG,2020-10-21,20,-0.1162,0.3341,0.0133
CMG,2020-10-22,20,0.1683,0.3171,0.0387
CMG,2020-10-23,20,0.1613,0.3414,0.1044
CMG,2020-10-24,19,0.1217,0.3609,0.0654
CMG,2020-10-25,18,0.0731,0.2528,0.0633
CMG,2020-10-26,20,0.2251,0.2232,0.0616
CMG,2020-10-27,20,-0.0398,0.3439,-0.0126
CMG,2020-10-28,20,0.0253,0.4282,0.0546
CMG,2020-10-29,20,0.0903,0.3293,0.0746
CMG,2020-10-30,20,-0.0164,0.2774,0.0616
CMG,2020-10-31,9,-0.1831,0.0406,0.0308
CMG,2020-11-01,9,-0.13,0.1857,-0.0883
CMG,2020-11-02,18,-0.1037,0.3006,-0.0231
CMG,2020-11-03,20,-0.1272,0.0381,-0.0269
CMG,2020-11-04,20,0.0898,0.3094,0.0956
CMG,2020-11-05,14,-0.0693,0.3934,0.0881
CMG,2020-11-06,9,-0.2417,0.0364,0.045
CMG,2020-11-07,3,0.0928,0.543,0.1227
CMG,2020-11-08,4,0.1563,0.1617,0.0298
CMG,2020-11-09,12,-0.0849,0.4098,0.0257
CMG,2020-11-10,16,-0.1666,0.1599,0.0277
CMG,2020-11-11,20,0.1877,0.3855,0.0634
CMG,2020-11-12,20,0.2218,0.3119,0.0678
CMG,2020-11-13,14,-0.1379,0.0914,0.0587
CMG,2020-11-14,3,0.0232,0.1599,0.0893
CMG,2020-11-15,3,0.0204,0.016,0.044
CMG,2020-11-16,20,0.056,0.2402,0.0362
CMG,2020-11-17,17,-0.0249,0.2464,0.0859
CMG,2020-11-18,20,-0.0082,0.3005,0.0271
CMG,2020-11-19,20,0.0761,0.2817,0.0652
CMG,2020-11-20,12,0.1311,0.2319,0.0736
CMG,2020-11-21,8,0.1368,0.4122,0.081
CMG,2020-11-22,8,0.0531,0.2761,0.0331
CMG,2020-11-23,14,-0.0526,0.2386,-0.0195
CMG,2020-11-24,18,-0.0339,0.1549,0.0269
CMG,2020-11-25,20,0.092,0.4025,0.0682
CMG,2020-11-26,6,0.0215,0.3531,0.1017
CMG,2020-11-27,9,0.1332,0.3394,0.0749
CMG,2020-11-28,10,0.0293,0.1954,0.0312
CMG,2020-11-29,9,0.0546,0.3387,0.0264
CMG,2020-11-30,20,0.0715,0.4156,-0.0158
CMG,2020-12-01,20,-0.1538,0.1543,-0.0234
CMG,2020-12-02,20,0.1507,0.3048,0.0773
CMG,2020-12-03,16,0.1669,0.5104,0.0859
CMG,2020-12-04,20,0.1085,0.385,0.1385
CMG,2020-12-05,8,-0.062,0.3636,-0.003
CMG,2020-12-06,7,0.1697,0.4134,0.0674
CMG,2020-12-07,20,-0.0369,0.272,0.0388
CMG,2020-12-08,13,0.0514,0.2648,0.0541
CMG,2020-12-09,17,-0.0025,0.438,0.0936
CMG,2020-12-10,18,0.0248,0.0908,-0.0167
CMG,2020-12-11,9,-0.0468,0.0421,0.0203
CMG,2020-12-12,6,0.0412,0.51,0.1477
CMG,2020-12-13,10,0.0459,0.1841,-0.0232
CMG,2020-12-14,8,-0.1034,0.0261,0.1015
CMG,2020-12-15,20,0.1372,0.3072,0.0932
CMG,2020-12-16,20,0.0204,0.4309,0.0861
CMG,2020-12-17,20,0.113,0.4341,0.0597
CMG,2020-12-18,20,0.0013,0.2048,0.0426
CMG,2020-12-19,8,0.1196,0.1664,0.0241
CMG,2020-12-20,15,0.1042,0.3661,0.0512
CMG,2020-12-21,13,0.0903,0.3141,0.0802
CMG,2020-12-22,20,0.0155,0.5095,0.0918
CMG,2020-12-23,20,-0.0886,0.2169,0.0001
CMG,2020-12-24,8,-0.0848,0.2883,0.1062
CMG,2020-12-25,5,0.0005,0.2345,0.0188
CMG,2020-12-26,7,0.2261,0.1769,0.076
CMG,2020-12-27,3,-0.3216,-0.3272,-0.0373
CMG,2020-12-28,18,-0.0604,0.2335,0.0148
CMG,2020-12-29,18,-0.1314,0.2837,0.0207
CMG,2020-12-30,10,-0.2695,0.2696,-0.0163
CMG,2020-12-31,20,0.1069,0.4236,0.0173
CMG,2021-01-01,1,0.01,0.0069,0.0
CMG,2021-01-02,5,-0.1718,0.0479,-0.1646
CMG,2021-01-03,4,0.003,0.222,0.0
CMG,2021-01-04,20,-0.2092,0.1342,-0.0282
CMG,2021-01-05,20,0.0889,0.3188,-0.0626
CMG,2021-01-06,20,-0.0641,0.3975,0.0654
CMG,2021-01-07,20,-0.0374,0.3329,0.0706
CMG,2021-01-08,20,0.113,0.3898,0.046
CMG,2021-01-09,10,-0.0052,0.1676,0.0043
CMG,2021-01-10,5,0.291,0.2173,0.036
CMG,2021-01-11,16,0.104,0.2583,0.0542
CMG,2021-01-12,20,-0.1531,0.3035,0.0022
CMG,2021-01-13,17,0.0458,0.2034,0.0694
CMG,2021-01-14,20,0.1926,0.2344,0.0092
CMG,2021-01-15,20,0.0227,0.2273,0.053
CMG,2021-01-16,3,0.1772,0.0546,0.028
CMG,2021-01-17,2,0.349,0.4564,0.2115
CMG,2021-01-18,3,0.0216,-0.0044,0.0
CMG,2021-01-19,20,0.0718,0.2083,0.0338
CMG,2021-01-20,20,0.2369,0.4602,0.1693
CMG,2021-01-21,20,0.2867,0.3464,0.0559
CMG,2021-01-22,12,0.0251,0.1878,0.091
CMG,2021-01-23,20,-0.0746,0.3028,0.0656
CMG,2021-01-24,8,0.085,0.2255,0.0869
CMG,2021-01-25,20,0.1097,0.2266,0.0968
CMG,2021-01-26,9,0.0818,0.2067,0.1218
CMG,2021-01-27,10,0.1183,0.2574,0.0785
CMG,2021-01-28,17,0.0064,0.2023,0.0506
CMG,2021-01-29,20,0.273,0.4514,0.0518
CMG,2021-01-30,5,0.0585,0.641,0.116
CMG,2021-01-31,9,0.1023,0.6083,0.0437
CMG,2021-02-01,20,0.2533,0.2455,0.0113
CMG,2021-02-02,20,-0.0831,0.0935,0.0378
CMG,2021-02-03,20,-0.0925,0.1586,0.0222
CMG,2021-02-04,20,-0.0955,0.2304,0.0228
CMG,2021-02-05,20,0.012,0.3264,-0.0342
CMG,2021-02-06,20,0.0284,0.1528,0.0764
CMG,2021-02-07,13,0.0601,0.1862,0.1743
CMG,2021-02-08,20,-0.0057,0.1526,0.0865
CMG,2021-02-09,20,0.193,0.4363,0.0202
CMG,2021-02-10,20,0.0873,0.1907,-0.0047
CMG,2021-02-11,20,0.1273,0.2575,0.0655
CMG,2021-02-12,12,0.1726,0.4112,0.1128
CMG,2021-02-13,4,-0.0616,0.0556,-0.0525
CMG,2021-02-14,1,0.0067,0.0049,0.0
CMG,2021-02-15,9,-0.0117,0.4151,0.0693
CMG,2021-02-16,20,-0.0933,0.2955,-0.0614
CMG,2021-02-17,20,-0.0287,0.4426,-0.0196
CMG,2021-02-18,13,0.0321,0.2324,-0.0344
CMG,2021-02-19,9,-0.1771,0.1951,-0.002
CMG,2021-02-20,1,0.0074,0.0043,0.0
CMG,2021-02-21,2,-0.1152,-0.2591,-0.095
CMG,2021-02-22,18,0.0975,0.4715,0.0593
CMG,2021-02-23,11,0.0304,0.1363,-0.0217
CMG,2021-02-24,14,-0.1288,0.1111,0.0847
CMG,2021-02-25,20,0.0444,0.3146,0.0273
CMG,2021-02-26,20,0.0365,0.3074,0.0965
CMG,2021-02-27,9,0.1054,0.1819,0.0271
CMG,2021-02-28,7,0.0817,0.2339,0.0046
CMG,2021-03-01,20,-0.0448,0.4269,0.0462
CMG,2021-03-02,20,-0.086,0.3815,0.0358
CMG,2021-03-03,15,0.0046,0.3962,0.0673
CMG,2021-03-04,20,-0.0145,0.0464,0.0308
CMG,2021-03-05,20,-0.1171,0.161,-0.0062
CMG,2021-03-06,20,-0.0205,0.3245,0.0506
CMG,2021-03-07,5,-0.1999,0.6249,0.0466
CMG,2021-03-08,10,-0.0515,0.2181,0.1173
CMG,2021-03-09,20,0.0787,0.295,0.0361
CMG,2021-03-10,20,0.0099,0.1883,0.0974
CMG,2021-03-11,15,0.0746,0.3422,0.1154
CMG,2021-03-12,14,-0.0446,0.5014,0.093
CMG,2021-03-13,4,-0.0147,0.3916,0.0472
CMG,2021-03-14,6,0.0456,0.4477,-0.0247
CMG,2021-03-15,10,0.0254,0.2364,0.0965
CMG,2021-03-16,20,0.0457,0.2605,0.0604
CMG,2021-03-17,20,-0.0391,0.4223,0.03
CMG,2021-03-18,20,0.0462,0.379,0.061
CMG,2021-03-19,20,0.1535,0.2404,0.0431
CMG,2021-03-20,6,-0.0098,0.3155,0.0187
CMG,2021-03-21,7,-0.0324,0.4917,0.0317
CMG,2021-03-22,17,-0.1857,-0.0378,0.0781
CMG,2021-03-23,20,0.3047,0.3105,0.0618
CMG,2021-03-24,9,0.1131,0.609,0.1197
CMG,2021-03-25,20,0.2016,0.1288,0.028
CMG,2021-03-26,13,-0.0208,0.2283,0.1118
CMG,2021-03-27,8,0.0287,0.4859,0.0818
CMG,2021-03-28,7,0.1232,0.3413,0.1483
CMG,2021-03-29,14,0.0073,0.3907,0.0119
CMG,2021-03-30,20,0.0182,0.1424,0.1046
CMG,2021-03-31,20,-0.024,0.1993,0.0722
CMG,2021-04-01,20,-0.032,0.3216,0.0744
CMG,2021-04-02,5,-0.0943,0.3584,0.077
CMG,2021-04-03,8,0.1762,0.4844,0.0748
CMG,2021-04-04,4,0.2112,0.4485,0.0428
CMG,2021-04-05,15,0.0136,0.213,0.0015
CMG,2021-04-06,20,0.1967,0.3197,0.0918
CMG,2021-04-07,20,-0.0012,0.2199,0.13
CMG,2021-04-08,20,0.0566,0.1982,0.0842
CMG,2021-04-09,16,0.1764,0.3299,0.0448
CMG,2021-04-10,6,0.1386,0.4228,0.0743
CMG,2021-04-11,6,-0.1098,0.2565,0.0292
CMG,2021-04-12,20,0.2023,0.4359,0.0538
CMG,2021-04-13,20,0.131,0.3273,0.0064
CMG,2021-04-14,20,0.1124,0.2451,0.0663
CMG,2021-04-15,20,0.2337,0.3521,0.047
CMG,2021-04-16,20,0.2613,0.2132,0.0422
CMG,2021-04-17,9,0.0982,0.4592,0.0822
CMG,2021-04-18,14,-0.0396,0.2495,0.047
CMG,2021-04-19,20,0.1809,0.4651,0.0331
CMG,2021-04-20,19,0.0735,0.3066,0.0098
CMG,2021-04-21,20,0.1759,0.38,0.0558
CMG,2021-04-22,20,0.1868,0.3325,0.0475
CMG,2021-04-23,20,0.1784,0.2263,0.0592
CMG,2021-04-24,12,-0.0883,0.2412,0.0591
CMG,2021-04-25,5,0.1726,0.4461,0.0328
CMG,2021-04-26,15,0.1359,0.3673,0.0934
CMG,2021-04-27,20,0.0281,0.1065,0.0648
CMG,2021-04-28,20,0.0955,0.1186,0.0321
CMG,2021-04-29,18,0.0218,0.1394,0.0132
CMG,2021-04-30,20,0.022,0.1335,0.0956
CMG,2021-05-01,4,0.3141,0.3728,0.1048
CMG,2021-05-02,10,0.0895,0.437,0.0174
CMG,2021-05-03,13,-0.0755,0.2555,0.0868
CMG,2021-05-04,7,-0.158,0.4322,0.0436
CMG,2021-05-05,5,0.0512,0.5641,0.0438
CMG,2021-05-06,14,-0.1585,0.3705,-0.0143
CMG,2021-05-07,11,-0.1698,0.1401,0.0287
CMG,2021-05-08,3,-0.3231,-0.0434,-0.0283
CMG,2021-05-09,7,-0.0873,0.3187,-0.0489
CMG,2021-05-10,20,0.0666,0.198,0.0014
CMG,2021-05-11,15,0.0159,0.446,-0.0292
CMG,2021-05-12,14,-0.1817,0.3545,0.1084
CMG,2021-05-13,20,0.0005,0.193,-0.0019
CMG,2021-05-14,14,0.0191,0.2284,-0.0681
CMG,2021-05-15,8,-0.1746,0.0706,0.0226
CMG,2021-05-16,3,-0.1186,0.2164,0.0023
CMG,2021-05-17,20,-0.1061,0.3722,0.0226
CMG,2021-05-18,12,-0.2352,0.3,0.006
CMG,2021-05-19,20,0.1476,0.1941,0.1395
CMG,2021-05-20,20,0.0173,0.1057,0.0482
CMG,2021-05-21,20,-0.1197,0.2273,-0.006
CMG,2021-05-22,5,-0.0963,0.0616,0.0038
CMG,2021-05-23,14,-0.1781,0.214,0.0914
CMG,2021-05-24,11,0.0056,0.1453,0.0678
CMG,2021-05-25,10,-0.0197,0.5136,-0.0161
CMG,2021-05-26,14,0.0834,0.3329,0.0138
CMG,2021-05-27,20,0.2193,0.377,-0.0072
CMG,2021-05-28,14,-0.0402,0.3353,0.0461
CMG,2021-05-29,10,-0.1035,0.3179,0.0133
CMG,2021-05-30,7,0.0589,0.5817,0.0524
CMG,2021-05-31,7,-0.1395,0.3781,0.0254
CMG,2021-06-01,20,-0.053,0.2343,0.0189
CMG,2021-06-02,17,0.0672,0.361,0.0467
CMG,2021-06-03,15,-0.0107,0.5547,0.0211
CMG,2021-06-04,18,-0.0504,0.1705,0.0567
CMG,2021-06-05,7,-0.0098,0.3672,0.0126
CMG,2021-06-06,8,-0.0568,0.3388,0.0144
CMG,2021-06-07,13,0.0453,0.3411,0.0767
CMG,2021-06-08,20,0.2445,0.4379,0.0228
CMG,2021-06-09,20,0.1597,0.3768,0.0845
CMG,2021-06-10,16,-0.0686,0.4236,0.0298
CMG,2021-06-11,17,0.0782,0.2971,0.0752
CMG,2021-06-12,6,0.1679,0.704,0.1235
CMG,2021-06-13,7,-0.1641,0.3768,0.0029
CMG,2021-06-14,20,0.0218,0.1996,0.095
CMG,2021-06-15,20,-0.0059,0.2842,0.0618
CMG,2021-06-16,17,-0.0041,0.2942,-0.0188
CMG,2021-06-17,19,-0.0152,0.2208,0.0334
CMG,2021-06-18,20,0.0442,0.3473,-0.0254
CMG,2021-06-19,6,-0.0257,0.6039,0.0147
CMG,2021-06-20,6,-0.0524,0.5918,0.008
CMG,2021-06-21,20,0.0561,0.4844,0.0855
CMG,2021-06-22,20,0.2741,0.3502,0.1406
CMG,2021-06-23,20,-0.0115,0.2014,0.0308
CMG,2021-06-24,20,-0.1111,0.1699,-0.0079
CMG,2021-06-25,20,0.0794,0.3579,0.0576
CMG,2021-06-26,10,-0.0011,0.481,0.07
CMG,2021-06-27,12,0.0792,0.4906,0.0746
CMG,2021-06-28,16,-0.0233,0.396,0.094
CMG,2021-06-29,17,-0.1035,0.2607,0.0631
CMG,2021-06-30,20,0.0739,0.4386,0.0773
CMG,2021-07-01,19,-0.0636,0.531,0.0434
CMG,2021-07-02,20,0.047,0.351,0.0183
CMG,2021-07-03,9,0.05,0.3887,0.0688
CMG,2021-07-04,12,0.0345,0.2506,0.0558
CMG,2021-07-05,6,0.0963,0.1817,0.0073
CMG,2021-07-06,20,0.2037,0.3116,0.0347
CMG,2021-07-07,20,-0.0029,0.4833,0.0922
CMG,2021-07-08,20,0.2899,0.2318,0.0148
CMG,2021-07-09,20,0.0307,0.3318,-0.041
CMG,2021-07-10,9,0.1073,0.4392,0.0501
CMG,2021-07-11,13,0.0812,0.4552,0.0237
CMG,2021-07-12,20,0.2007,0.5634,0.0369
CMG,2021-07-13,20,0.0714,0.5088,0.0058
CMG,2021-07-14,20,0.0499,0.2987,0.0006
CMG,2021-07-15,20,-0.0122,0.1286,0.0524
CMG,2021-07-16,15,0.0477,0.4817,0.0019
CMG,2021-07-17,4,-0.0178,0.3417,0.0138
CMG,2021-07-18,20,0.0324,0.4736,0.0155
CMG,2021-07-19,20,0.1388,0.3474,0.1096
CMG,2021-07-20,20,0.2173,0.2643,0.148
CMG,2021-07-21,20,0.1661,0.4088,0.0886
CMG,2021-07-22,20,0.0763,0.2259,0.072
CMG,2021-07-23,20,0.0499,0.4785,-0.0084
CMG,2021-07-24,20,-0.1068,0.3447,0.033
CMG,2021-07-25,20,0.1453,0.438,0.0349
CMG,2021-07-26,20,-0.0037,0.2323,0.0752
CMG,2021-07-27,20,0.0311,0.2419,0.0341
CMG,2021-07-28,20,-0.08,0.259,0.0692
CMG,2021-07-29,20,0.0256,0.4335,0.0164
CMG,2021-07-30,20,-0.1955,0.1171,0.0117
CMG,2021-07-31,14,0.0584,0.4386,0.0529
CMG,2021-08-01,18,0.0234,0.5304,-0.0057
CMG,2021-08-02,20,0.0903,0.6296,0.0714
CMG,2021-08-03,20,-0.2133,0.0429,0.034
CMG,2021-08-04,20,0.0114,0.4035,0.0718
CMG,2021-08-05,20,-0.0358,0.4115,0.0629
CMG,2021-08-06,20,0.0504,0.1522,0.078
CMG,2021-08-07,10,0.0487,0.4492,0.0811
CMG,2021-08-08,6,0.2346,0.3667,0.1418
CMG,2021-08-09,20,-0.0387,0.2502,0.0725
CMG,2021-08-10,20,0.0603,0.339,-0.0159
CMG,2021-08-11,20,0.0601,0.3612,0.0824
CMG,2021-08-12,20,0.0592,0.4542,-0.0101
CMG,2021-08-13,20,-0.0655,0.2691,-0.046
CMG,2021-08-14,11,0.0248,0.2039,0.0513
CMG,2021-08-15,8,-0.107,0.2088,0.1085
CMG,2021-08-16,20,-0.0788,0.3512,0.01
CMG,2021-08-17,20,-0.0157,0.3547,0.0263
CMG,2021-08-18,20,-0.2825,0.1557,-0.0462
CMG,2021-08-19,20,-0.0471,0.4002,0.0231
CMG,2021-08-20,20,0.0357,0.2161,0.0327
CMG,2021-08-21,12,-0.0638,0.2664,0.0992
CMG,2021-08-22,10,-0.0196,0.0501,0.066
CMG,2021-08-23,20,0.0503,0.2009,0.0766
CMG,2021-08-24,20,0.0505,0.2888,-0.0137
CMG,2021-08-25,20,-0.1067,0.1532,-0.0289
CMG,2021-08-26,20,-0.0763,0.1583,0.0292
CMG,2021-08-27,17,-0.0623,0.3021,-0.0522
CMG,2021-08-28,4,0.0257,0.002,-0.1268
CMG,2021-08-29,7,0.0409,0.3071,0.1231
CMG,2021-08-30,20,-0.0382,0.3907,0.0096
CMG,2021-08-31,20,0.0184,0.197,-0.0183
CMG,2021-09-01,20,0.3356,0.1818,0.1407
CMG,2021-09-02,20,-0.0308,0.1997,0.0756
CMG,2021-09-03,20,-0.0435,0.4065,0.0116
CMG,2021-09-04,6,0.0463,0.4601,0.1293
CMG,2021-09-05,5,0.1682,0.2025,0.1246
CMG,2021-09-06,7,0.0161,0.1611,0.1187
CMG,2021-09-07,20,-0.0342,0.3996,-0.0131
CMG,2021-09-08,20,0.001,0.2558,0.0018
CMG,2021-09-09,20,0.0253,0.2712,0.024
CMG,2021-09-10,20,0.0179,0.3969,0.0101
CMG,2021-09-11,7,0.032,-0.0113,0.0736
CMG,2021-09-12,20,0.0672,0.1667,0.0646
CMG,2021-09-13,20,-0.0203,0.2346,-0.0077
CMG,2021-09-14,20,-0.2377,0.1896,0.0286
CMG,2021-09-15,20,0.1191,0.2767,0.0919
CMG,2021-09-16,20,-0.0853,0.3081,0.0146
CMG,2021-09-17,20,-0.0288,0.1388,0.0005
CMG,2021-09-18,7,-0.0416,0.089,-0.0333
CMG,2021-09-19,8,-0.1609,0.0937,0.0439
CMG,2021-09-20,20,-0.1542,0.3538,0.0324
CMG,2021-09-21,20,-0.0164,0.1014,0.049
CMG,2021-09-22,20,-0.1286,0.2022,0.0542
CMG,2021-09-23,20,-0.0717,0.1306,0.0197
CMG,2021-09-24,20,0.0443,0.2277,0.0241
CMG,2021-09-25,11,-0.0966,0.1408,0.0458
CMG,2021-09-26,9,-0.048,0.0959,0.0802
CMG,2021-09-27,20,-0.039,0.1833,0.0116
CMG,2021-09-28,20,-0.0028,0.401,0.0923
CMG,2021-09-29,20,0.1097,0.4845,0.0565
CMG,2021-09-30,20,-0.0943,0.221,0.0139
CMG,2021-10-01,20,-0.1574,0.2234,0.0044
CMG,2021-10-02,9,-0.0495,0.1305,0.0393
CMG,2021-10-03,8,-0.2024,0.2002,0.015
CMG,2021-10-04,20,0.1238,0.2498,0.0845
CMG,2021-10-05,20,-0.0771,0.112,0.0233
CMG,2021-10-06,20,-0.1192,0.0731,0.0103
CMG,2021-10-07,20,-0.0401,0.2754,0.0232
CMG,2021-10-08,20,-0.0514,0.3134,0.0928
CMG,2021-10-09,9,-0.0443,0.1561,0.0657
CMG,2021-10-10,8,-0.0221,0.3127,0.0216
CMG,2021-10-11,19,-0.0444,0.1277,-0.0203
CMG,2021-10-12,20,-0.155,0.171,0.0079
CMG,2021-10-13,20,0.0787,0.4288,0.058
CMG,2021-10-14,20,-0.0805,0.1864,0.0143
CMG,2021-10-15,20,-0.0053,0.2531,0.0324
CMG,2021-10-16,8,0.0504,0.4923,0.0368
CMG,2021-10-17,15,-0.0261,0.2627,0.0176
CMG,2021-10-18,20,-0.0136,0.3288,0.0534
CMG,2021-10-19,20,0.0104,0.2682,0.0515
CMG,2021-10-20,20,-0.081,0.1851,-0.0085
CMG,2021-10-21,20,0.1329,0.3943,0.0308
CMG,2021-10-22,20,0.0229,0.2722,0.0456
CMG,2021-10-23,20,-0.0777,0.1967,0.0965
CMG,2021-10-24,20,-0.034,0.0408,0.0803
CMG,2021-10-25,20,0.0088,0.5918,0.1005
CMG,2021-10-26,20,0.1107,0.4984,0.046
CMG,2021-10-27,20,-0.233,0.1348,0.0606
CMG,2021-10-28,20,0.0015,0.3501,0.0778
CMG,2021-10-29,20,-0.0108,0.1802,0.0045
CMG,2021-10-30,13,-0.1537,0.1479,0.0626
CMG,2021-10-31,16,-0.141,0.2264,0.0662
CMG,2021-11-01,20,-0.0487,0.3527,0.0584
CMG,2021-11-02,20,-0.1077,0.1472,0.058
CMG,2021-11-03,20,-0.0729,0.4783,0.0842
CMG,2021-11-04,20,0.0065,0.1849,0.0636
CMG,2021-11-05,20,-0.0794,0.2252,0.0704
CMG,2021-11-06,7,-0.1194,0.2041,0.1766
CMG,2021-11-07,5,-0.0041,0.1578,0.0546
CMG,2021-11-08,20,-0.0303,0.2395,0.0405
CMG,2021-11-09,20,-0.1646,0.0679,0.0028
CMG,2021-11-10,20,-0.0497,0.1092,0.0434
CMG,2021-11-11,20,0.0665,0.4344,0.0672
CMG,2021-11-12,20,-0.0217,0.2031,0.0187
CMG,2021-11-13,9,0.0801,0.0355,0.0396
CMG,2021-11-14,7,0.0576,0.048,0.1474
CMG,2021-11-15,20,-0.0365,0.1631,0.0928
CMG,2021-11-16,20,0.0257,0.2127,0.0128
CMG,2021-11-17,15,-0.0128,0.3522,0.1428
CMG,2021-11-18,20,-0.0303,0.3003,0.0649
CMG,2021-11-19,20,-0.1301,0.3588,0.0436
CMG,2021-11-20,6,-0.3989,0.1834,0.1288
CMG,2021-11-21,9,-0.1314,0.2131,0.0406
CMG,2021-11-22,17,-0.1933,0.1507,0.0806
CMG,2021-11-23,20,-0.0878,0.2648,0.0516
CMG,2021-11-24,20,-0.0091,0.3534,0.1092
CMG,2021-11-25,6,-0.443,-0.0689,0.0427
CMG,2021-11-26,20,-0.072,0.3168,0.0146
CMG,2021-11-27,13,-0.2116,0.266,0.0406
CMG,2021-11-28,11,-0.2361,0.1274,0.0361
CMG,2021-11-29,17,-0.0936,0.2998,0.0828
CMG,2021-11-30,20,-0.1554,0.36,0.0252
CMG,2021-12-01,20,-0.0782,0.3075,-0.0124
CMG,2021-12-02,20,0.0247,0.1309,0.087
CMG,2021-12-03,20,-0.0198,0.2574,0.0561
CMG,2021-12-04,12,-0.1369,0.1562,0.0098
CMG,2021-12-05,8,-0.196,0.056,0.043
CMG,2021-12-06,20,-0.0088,0.1878,0.064
CMG,2021-12-07,20,-0.0221,0.1378,0.0307
CMG,2021-12-08,20,-0.0049,0.1464,0.1076
CMG,2021-12-09,20,-0.0453,0.2484,0.0798
CMG,2021-12-10,12,-0.0843,0.1422,0.0623
CMG,2021-12-11,6,-0.0413,-0.094,0.1398
CMG,2021-12-12,6,-0.0257,0.2507,0.102
CMG,2021-12-13,16,-0.1168,0.2579,0.0292
